Hot_chr	Hot_start	Hot_end	Hot_GC	Min_rec	Mean_rec	Max_rec	hot_count1	hot_count2	hot_count_gg-2	hot_count4	hot_count5	hot_count_gg-1	hot_count_total	Cold_chr	Cold_start	Cold_end	Cold_GC	Min_rec	Mean_rec	Max_rec	cold_count1	cold_count2	cold_count_gg-2	cold_count4	cold_count5	cold_count_gg-1	cold_count_total
chr1	1896000	1899000	61.29	0.07	5.3945503520352	6.93969	1	1	0	0	5	7	chr1	1958001	1961000	61.3333333333333	13.9666666666667	0.645066891577967	0.675073333333333	2	2	0	0	0	4
chr1	2065000	2069000	55.31	1.07	6.97299290010887	19.83294	0	2	2	0	1	5	chr1	2086001	2090000	56.1825	5.45	0.700442089422618	0.804095	2	2	1	0	1	6
chr1	2295000	2297000	48.63	0.00	5.78365665915352	26.13624	0	1	0	0	0	1	chr1	2349001	2351000	46.8	0	0.031923344994425	0.0325	0	0	0	0	0	0
chr1	3063000	3069000	59.27	0.00	16.261362058498	24.49774	4	2	0	0	3	9	chr1	3080001	3086000	60.6483333333333	0.166666666666667	0.794139761811461	1.09132333333333	4	6	1	0	4	15
chr1	3170000	3172000	55.82	0.00	12.35054	12.35054	0	2	0	0	1	3	chr1	3119001	3121000	55.65	0	0.799434512635379	0.799515	1	0	0	0	0	1
chr1	3180000	3183000	60.61	0.00	21.7472381946827	34.04819	2	4	0	0	3	9	chr1	3252001	3255000	60.5333333333333	0	0.500000933227526	0.500756666666667	1	1	0	0	4	6
chr1	3271000	3272000	57.64	0.00	3.06025738496932	4.8584	2	0	1	0	2	5	chr1	3247001	3248000	57.8	0	0.477808998272884	0.58594	0	0	0	0	1	1
chr1	3481000	3483000	53.37	0.00	2.4135558419893	5.63359	2	1	0	0	1	4	chr1	3399001	3401000	53.6	0	0.58633353035643	1.024915	2	1	1	1	0	5
chr1	3638000	3641000	66.38	0.00	19.07183540391	56.00777	2	5	0	0	1	8	chr1	3625001	3628000	65.7666666666667	0	0.795929194092474	1.93094	1	0	0	0	1	2
chr1	3714000	3716000	55.77	0.00	12.29076	12.29076	1	1	0	0	0	2	chr1	3702001	3704000	54.415	4.7	0.595655524896634	1.43678	0	3	0	0	0	3
chr1	3831000	3833000	59.77	0.00	4.43305311759344	4.83274	0	2	1	1	3	7	chr1	3809001	3811000	58.55	0	0.621074592382225	0.62138	2	3	0	0	1	6
chr1	4307000	4310000	53.58	0.00	5.54302590539756	6.18296	0	3	0	0	1	4	chr1	4399001	4402000	51.9333333333333	0	0.5053659344564	0.547476666666667	1	0	0	0	2	3
chr1	4415000	4419000	50.51	0.00	5.71442981317142	8.36194	1	0	1	0	1	3	chr1	4425001	4429000	50.45	0	0.190922880505366	0.1914775	1	2	0	0	2	5
chr1	4476000	4478000	46.08	0.00	7.77980364288411	23.07363	0	1	0	0	0	1	chr1	4406001	4408000	46.25	0	0.00394799508426966	0.003955	0	0	0	0	0	0
chr1	4485000	4488000	42.59	0.00	18.2252332750942	34.42975	0	0	0	0	1	1	chr1	4509001	4512000	43.1	0	0.0050237803674449	0.00542333333333333	0	0	0	0	0	0
chr1	4561000	4564000	42.05	0.00	10.1833687021732	25.43449	1	0	0	0	1	2	chr1	4532001	4535000	42.5	0	0.360385924883594	1.36949666666667	0	0	0	0	0	0
chr1	4635000	4637000	40.98	0.00	4.93107327704485	18.5816	0	0	0	0	0	0	chr1	4675001	4677000	41.45	0	0.0662352063213345	0.07518	0	0	0	0	0	0
chr1	4699000	4701000	49.08	0.00	29.6148319236969	48.26541	1	0	0	0	0	1	chr1	4638001	4640000	48.5	0	0.248889424829157	0.273915	0	0	0	1	0	1
chr1	4850000	4854000	53.99	0.00	19.4510383231084	23.92404	2	1	0	0	2	5	chr1	4797001	4801000	54.43	7.9	0.388355541786643	0.6057875	1	4	0	0	1	6
chr1	5003000	5005000	49.63	0.00	21.9233154769392	28.57144	0	0	0	0	1	1	chr1	5078001	5080000	49.65	0	0.0473925911468419	0.0513	0	0	0	0	0	0
chr1	5429000	5433000	43.04	0.00	14.927010402037	28.25509	0	1	1	0	1	3	chr1	5456001	5460000	45.025	0	0.29833816816504	0.37859	0	2	0	0	3	5
chr1	5570000	5572000	49.93	0.00	2.77928306542056	6.13859	1	1	0	0	1	3	chr1	5605001	5607000	49.95	0	0.712824653182207	0.933225	1	1	0	0	1	3
chr1	5616000	5617000	45.45	0.00	7.83971494712103	15.75748	1	0	0	0	0	1	chr1	5672001	5673000	45.4	0	0.01069	0.01069	0	0	0	0	0	0
chr1	5696000	5699000	48.32	0.00	16.3051870107239	21.22975	1	0	0	1	0	2	chr1	5761001	5764000	48.1666666666667	0	0.557790272630114	1.23742666666667	0	1	1	1	3	6
chr1	5700000	5702000	30.78	0.00	34.0073214163737	53.77306	0	0	0	0	0	0	chr1	5656001	5658000	30.85	0	0.62758024138637	0.7361	0	0	0	0	0	0
chr1	5716000	5721000	38.02	65.29	5.41405384587445	16.29652	0	0	0	0	0	0	chr1	5731001	5736000	37.4	0	0.6953990107063	0.697036	0	1	0	0	1	2
chr1	6195000	6197000	57.82	40.53	13.486040195122	16.8363	0	1	0	0	1	2	chr1	6134001	6136000	57.35	0	0.806027931220096	0.80779	0	1	0	0	1	2
chr1	6714000	6716000	53.42	0.00	19.7015249164786	27.91142	0	0	0	0	0	0	chr1	6666001	6668000	53.4	0	0.748656200512774	0.751025	0	0	0	0	0	0
chr1	6743000	6746000	44.60	2.50	11.8681910245065	15.87344	0	1	0	1	1	3	chr1	6822001	6825000	44.8966666666667	0.333333333333333	0.481932096855712	0.651316666666667	1	0	0	0	2	3
chr1	6801000	6803000	46.92	0.20	8.30316871000768	14.34589	0	0	1	0	0	1	chr1	6717001	6719000	46.94	0.5	0.266839591107024	0.267565	0	0	0	0	0	0
chr1	6842000	6845000	47.59	16.89	3.07930186126882	5.10329	0	0	0	0	1	1	chr1	6867001	6870000	47.42	0.2	0.30924	0.30924	2	0	0	0	1	3
chr1	6881000	6882000	38.76	0.00	0.638330696696697	5.61313	0	0	0	0	0	0	chr1	6900001	6901000	38.7	0	0.00071	0.00071	0	0	0	0	0	0
chr1	6958000	6960000	42.49	0.50	2.59518392206692	5.1844	1	0	0	0	0	1	chr1	6863001	6865000	42.52	3.75	0.308416464834076	0.308585	0	0	0	0	0	0
chr1	7227000	7228000	43.36	0.00	0.582646321682554	4.80446	0	0	0	0	0	0	chr1	7174001	7175000	43.3	0	0.391227754800591	0.39222	1	0	0	0	0	1
chr1	7302000	7303000	44.66	0.00	25.0567717375456	34.8763	0	0	0	0	0	0	chr1	7252001	7253000	44.3	0	0.560655842696629	0.5613	0	0	0	0	1	1
chr1	7304000	7305000	43.36	0.00	4.994317364028	6.25625	0	0	0	0	0	0	chr1	7318001	7319000	43.3	0	0.33827	0.33827	0	1	0	0	0	1
chr1	7388000	7390000	44.58	0.00	19.9311022984206	34.14165	1	1	1	0	1	4	chr1	7436001	7438000	44.55	5.85	0.0703545871108341	0.221005	0	0	0	0	0	0
chr1	7410000	7412000	44.53	0.00	14.861683248337	14.877	1	0	0	0	2	3	chr1	7371001	7373000	44.5	0	0.140247184663677	0.27328	0	0	1	0	1	2
chr1	7515000	7517000	50.77	0.00	5.71018379556826	5.71766	1	2	0	0	1	4	chr1	7460001	7462000	51.1	0	0.559127370221672	0.81604	1	0	0	0	1	2
chr1	7566000	7567000	55.24	0.00	9.10187252475247	14.175	0	1	0	0	0	1	chr1	7575001	7576000	55.1	0	0.672903885684321	0.70479	0	0	1	0	0	1
chr1	7596000	7598000	53.87	0.00	5.43861634220532	7.60457	1	0	0	0	0	1	chr1	7560001	7562000	53.95	0	0.57386474696304	1.49793	0	1	0	0	2	3
chr1	7614000	7616000	50.57	0.00	20.1523581673961	33.14689	0	0	0	0	1	1	chr1	7703001	7705000	50.95	0	0.173976426421556	0.174715	0	1	0	0	1	2
chr1	7789000	7791000	64.37	0.00	10.3213276785714	14.30543	0	0	0	0	0	0	chr1	5481						0	0	0	0	0	0
chr1	7865000	7867000	41.22	0.35	7.41754076923077	7.41893	0	0	0	0	0	0	chr1	7965001	7967000	41.2	0	0.0349909071428572	0.077075	0	0	0	0	0	0
chr1	7890000	7891000	39.36	0.00	15.7762583899557	20.27057	0	0	0	0	0	0	chr1	7913001	7914000	39.3	0	0.293667405731523	0.68091	1	1	0	1	0	3
chr1	7905000	7906000	44.46	0.00	6.63519	6.63519	1	0	1	0	0	2	chr1	7930001	7931000	44.8	0	0.0158592344883159	0.01866	0	0	0	0	0	0
chr1	7920000	7922000	37.58	0.00	22.5916384259692	24.78301	0	1	0	0	1	2	chr1	7829001	7831000	37.95	0	0.598791926760475	0.61535	0	0	0	0	0	0
chr1	8002000	8005000	43.87	6.73	5.45087966367713	7.38434	0	0	0	0	0	0	chr1	8095001	8098000	44.1866666666667	9.43333333333333	0.488467147208962	2.18218333333333	1	0	0	0	0	1
chr1	8153000	8156000	39.99	0.00	7.45910665425532	13.29521	0	0	0	0	2	2	chr1	8169001	8172000	39.4933333333333	0.333333333333333	0.329390081544136	0.334896666666667	1	0	0	0	0	1
chr1	8186000	8189000	44.10	11.96	11.5903621515057	19.08365	0	0	0	0	0	0	chr1	8204001	8207000	44.7533333333333	4.6	0.02073	0.02073	0	0	0	0	1	1
chr1	8275000	8276000	44.06	0.00	20.5629372750865	44.58021	0	0	0	0	0	0	chr1	8198001	8199000	44.01	18.2	0.0215574326553051	0.04335	0	0	0	0	0	0
chr1	8360000	8362000	47.87	0.50	18.4084009212283	36.33916	0	0	0	0	0	0	chr1	8387001	8389000	47.9	0	0.806738097587501	0.937655	0	1	0	1	1	3
chr1	8378000	8384000	48.78	36.94	4.67599416753431	19.29533	1	4	0	1	4	10	chr1	8364001	8370000	48.4	0	0.02426	0.02426	0	0	1	0	3	4
chr1	8672000	8674000	40.23	0.00	6.96597922784122	28.96311	0	0	0	0	1	1	chr1	8735001	8737000	40.3	0	0.060526097353788	0.060925	0	0	0	0	0	0
chr1	8977000	8979000	41.94	0.50	1.24242918012575	6.56418	0	0	0	0	0	0	chr1	8920001	8922000	41.9	0	0.0584180446727457	0.05856	0	0	0	0	0	0
chr1	9064000	9065000	44.56	0.00	39.8607095344129	39.90137	0	0	0	0	0	0	chr1	9147001	9148000	44.6	0	0.0191162790697674	0.05671	0	0	0	0	0	0
chr1	9242000	9245000	46.41	28.99	4.27780690331621	4.81508	0	1	0	0	0	1	chr1	9147001	9150000	47	0	0.105638189777998	0.15687	0	0	0	0	0	0
chr1	9334000	9338000	46.91	0.15	4.04682099057743	7.10834	0	0	0	0	0	0	chr1	9422001	9426000	47.0975	0.25	0.749170037919068	1.2199225	1	1	0	0	2	4
chr1	9490000	9492000	60.07	0.50	18.254817219596	22.77487	0	1	0	0	2	3	chr1	9419001	9421000	59.55	0	0.462255220752223	0.46975	0	3	0	0	1	4
chr1	9594000	9596000	49.52	0.50	40.4465849221184	41.03219	1	0	1	1	0	3	chr1	9640001	9642000	49.65	0	0.364817681696989	0.37567	1	0	0	0	0	1
chr1	9685000	9686000	50.25	0.00	16.5441974636175	16.58563	0	0	0	0	0	0	chr1	9649001	9650000	50.26	3.7	0.354853302162478	0.35675	0	1	0	0	0	1
chr1	9925000	9926000	54.79	1.00	10.7922177883355	25.94237	1	0	1	0	0	2	chr1	10017001	10018000	54.85	22.7	0.80339	0.80339	0	1	1	0	0	2
chr1	9956000	9957000	47.35	0.00	0.643202253136934	11.11018	0	0	0	0	0	0	chr1	9863001	9864000	47.4	0	0.237567032786885	0.23975	0	0	0	0	0	0
chr1	10194000	10198000	45.47	14.02	10.3076867362466	15.60981	0	2	0	0	0	2	chr1	10288001	10292000	45.49	23.85	0.120461582054878	0.2081675	1	1	0	1	1	4
chr1	10225000	10229000	47.55	10.75	12.0692304768097	21.09324	1	0	0	0	0	1	chr1	10243001	10247000	47.6025	3.475	0.105918470054819	0.14209	0	1	1	0	2	4
chr1	10342000	10346000	42.92	2.27	5.20455466789668	5.43217	0	0	0	0	1	1	chr1	10290001	10294000	42.9	0	0.10752386967813	0.1858325	1	1	1	1	1	5
chr1	10751000	10753000	42.23	0.00	4.18791243594957	5.00961	0	0	1	1	1	3	chr1	10795001	10797000	42.2	0	0.00239	0.00239	0	0	0	0	1	1
chr1	11019000	11021000	51.27	0.00	25.6859992339038	25.78382	0	0	0	0	0	0	chr1	11012001	11014000	51.05	0	0.57584	0.57584	0	0	0	0	1	1
chr1	11118000	11121000	42.28	0.23	12.7828376844936	23.8134	0	0	0	0	2	2	chr1	11146001	11149000	41.3166666666667	3.56666666666667	0.63485239958513	0.80413	0	0	0	0	0	0
chr1	11193000	11195000	51.13	0.50	21.755979493988	21.80567	0	0	0	0	0	0	chr1	11188001	11190000	50.765	2.05	0.0594959795427047	0.071045	0	2	0	0	2	4
chr1	11624000	11627000	45.57	33.02	12.321349919403	19.74242	1	0	1	0	0	2	chr1	11659001	11662000	45.5333333333333	0	0.0184980159760483	0.01866	0	0	0	0	0	0
chr1	11718000	11720000	50.87	0.00	13.32879	13.32879	0	1	1	0	1	3	chr1	11722001	11724000	50.8	0	0.646241488647095	1.21137	0	1	0	0	1	2
chr1	11829000	11832000	47.75	1.67	15.9714804012589	22.15658	0	2	0	0	1	3	chr1	11817001	11820000	47.6333333333333	11.4333333333333	0.389240014775026	0.389543333333333	0	0	0	0	0	0
chr1	12248000	12250000	57.86	0.50	7.52930108318891	14.12338	1	1	0	1	3	6	chr1	12150001	12152000	56.45	0	0.466112802224429	0.564025	2	2	0	1	0	5
chr1	12318000	12319000	48.55	0.00	11.2623303024453	25.32699	0	0	0	0	0	0	chr1	12268001	12269000	48.48	1	0.193866641000962	0.19388	0	0	0	0	0	0
chr1	12387000	12390000	48.24	2.67	21.3982176346537	26.79002	0	0	0	0	1	1	chr1	12485001	12488000	47.7966666666667	3.5	0.362073384541717	0.39609	0	0	0	0	0	0
chr1	12678000	12680000	45.60	3.45	13.0716422007188	13.13944	0	0	0	0	0	0	chr1	12771001	12773000	45.325	0.5	0.110011372331292	0.110925	0	1	0	0	0	1
chr1	12739000	12740000	39.86	0.00	6.22825387410772	14.2926	1	0	1	0	0	2	chr1	12749001	12750000	39.9	0	0.12121	0.12121	0	0	0	0	1	1
chr1	12834000	12836000	49.18	0.00	20.32027	20.32027	1	1	0	0	1	3	chr1	12887001	12889000	49.25	0	0.72558	0.72558	1	0	0	0	0	1
chr1	12984000	12987000	42.12	0.00	11.3614432712418	19.25549	0	0	0	0	0	0	chr1	13018001	13021000	42.1	0	0.742927948437525	2.23344666666667	0	0	0	0	0	0
chr1	12995000	12998000	46.22	0.00	20.5920459053897	27.73857	0	0	0	0	2	2	chr1	12927001	12930000	46.0666666666667	0	0.153791047780753	0.263946666666667	0	1	0	0	0	1
chr1	14101000	14102000	45.05	0.00	8.7607355783866	30.78582	0	0	0	0	0	0	chr1	14194001	14195000	45.1	0	0.0038519674874492	0.00553	0	1	1	0	1	3
chr1	14156000	14157000	45.45	0.00	5.50199	5.50199	0	0	0	0	0	0	chr1	14169001	14170000	45.4	0	0.242181093333333	0.2425	0	0	0	0	0	0
chr1	14259000	14261000	42.73	0.00	4.21352145764576	5.00857	0	0	0	0	0	0	chr1	14190001	14192000	42.375	0.5	0.436501239718045	0.4578	0	0	0	0	0	0
chr1	14310000	14312000	36.58	0.00	24.3260516708543	35.29721	0	0	0	0	0	0	chr1	14407001	14409000	36.55	0	0.382554736156109	0.82283	0	0	0	0	0	0
chr1	14338000	14339000	48.85	0.00	1.64169506451613	5.75847	0	0	0	0	0	0	chr1	14424001	14425000	48.8	0	0.0502583039215686	0.0688	0	1	0	0	0	1
chr1	14378000	14381000	46.48	0.00	14.8118527557637	14.82309	1	0	1	0	0	2	chr1	14424001	14427000	46.1666666666667	0	0.321208106919543	0.870433333333333	0	1	0	0	0	1
chr1	14383000	14384000	44.14	23.28	10.1408979815574	19.90646	1	0	0	0	0	1	chr1	14395001	14396000	44.1	0	0.0123394950267789	0.0125	0	0	0	0	1	1
chr1	14391000	14395000	41.16	33.14	11.6644425627198	17.93948	0	0	0	0	0	0	chr1	14319001	14323000	41.775	0	0.244380030252385	0.419885	0	0	0	0	0	0
chr1	14448000	14451000	39.32	0.67	7.89944353809649	20.01775	0	0	0	0	1	1	chr1	14405001	14408000	39.3666666666667	0	0.036786855237185	0.07594	0	0	0	0	0	0
chr1	14459000	14462000	39.65	0.00	6.13977070743405	14.58281	1	0	1	0	1	3	chr1	14476001	14479000	39.8333333333333	0	0.298963995113606	0.384106666666667	0	1	1	0	0	2
chr1	14487000	14489000	41.83	0.00	2.08812072878229	5.20643	1	1	0	0	0	2	chr1	14587001	14589000	41.6	0	0.279130082894696	0.69085	0	1	0	0	1	2
chr1	14518000	14524000	44.09	1.85	18.5258481696039	26.91565	2	0	2	0	1	5	chr1	14562001	14568000	44.0333333333333	0	0.376273900331257	1.08313833333333	0	0	0	1	1	2
chr1	14544000	14546000	44.23	0.00	14.5250105335489	14.54239	0	0	0	0	0	0	chr1	14539001	14541000	44.25	0	0.598023822427572	2.61407	0	0	0	0	0	0
chr1	14549000	14551000	40.48	0.00	7.21674475786594	24.06704	0	0	0	0	0	0	chr1	14528001	14530000	40.7	0	0.330147599110696	0.37351	0	0	0	0	0	0
chr1	14582000	14583000	47.55	0.00	21.9578256444444	44.89248	0	0	0	0	0	0	chr1	14533001	14534000	47.7	0	0.109985125495376	0.11332	0	0	0	0	0	0
chr1	14642000	14645000	39.89	0.00	20.1380121503082	73.37745	0	0	0	0	0	0	chr1	14734001	14737000	40.2666666666667	0	0.499648962298532	0.62267	0	0	0	0	1	1
chr1	14657000	14659000	41.68	0.00	16.4370590547264	30.73292	0	1	0	0	0	1	chr1	14636001	14638000	41.7	0	0.552481502463886	1.395375	0	0	0	0	0	0
chr1	14670000	14672000	37.73	0.00	2.37810309163701	5.98139	0	0	0	0	0	0	chr1	14755001	14757000	38.125	0.2	0.282465597154388	0.28497	0	0	0	0	0	0
chr1	14697000	14699000	38.23	0.00	25.7748055440647	49.89407	0	1	0	0	0	1	chr1	14678001	14680000	38.75	0	0.0483834498017489	0.04865	0	0	0	0	1	1
chr1	14704000	14706000	44.78	0.00	9.4789886040146	19.85014	1	0	0	1	0	2	chr1	14639001	14641000	44.7	0	0.00721	0.00721	0	0	0	0	0	0
chr1	14740000	14742000	39.95	1.05	13.3700174403056	28.41018	1	0	0	0	0	1	chr1	14690001	14692000	40.1	0	0.170506851482361	0.171495	0	1	2	1	0	4
chr1	14808000	14810000	46.53	0.00	24.5432	24.5432	0	0	0	0	0	0	chr1	14835001	14837000	46.65	0	0.710412720257061	0.78172	0	0	2	0	1	3
chr1	14840000	14842000	42.98	0.00	6.54774808460076	23.05331	0	0	1	0	0	1	chr1	14854001	14856000	42.965	23.4	0.0995467581864244	0.107915	0	0	0	0	0	0
chr1	14943000	14947000	39.06	35.24	23.9680333099753	40.30872	0	0	0	0	0	0	chr1	14873001	14877000	40.0475	0.25	0.42610577125793	0.5065375	0	0	0	0	0	0
chr1	14965000	14968000	40.42	0.00	6.99643	13.16352	1	1	1	1	0	4	chr1	14953001	14956000	40.6	0	0.279434758283981	0.282373333333333	0	0	0	0	0	0
chr1	14984000	14987000	42.85	0.00	6.55860862622872	11.80858	0	0	0	0	1	1	chr1	15081001	15084000	42.7666666666667	0	0.604480161139526	0.683606666666667	1	0	1	0	1	3
chr1	15042000	15045000	42.16	6.33	3.34399640072713	5.85661	0	0	0	0	1	1	chr1	15122001	15125000	42	0	0.475914646099161	0.490183333333333	0	1	0	0	1	2
chr1	15135000	15139000	46.26	0.00	17.5472274576271	19.73288	0	0	0	1	0	1	chr1	15064001	15068000	46.4	0	0.146741547934405	1.70071	2	0	5	0	0	7
chr1	15191000	15193000	50.02	0.00	12.4353863341751	31.72727	1	0	1	0	1	3	chr1	15239001	15241000	49.85	0	0.339228685666001	0.415785	0	0	0	0	1	1
